wellId,date,region,oilProduction,gasProduction,waterProduction,runtime,chemicalCost,maintenanceCost
WELL-060,2023-04,SCOOP,551.0000,2050.0000,298.0000,30.7000,5207.0000,3797.0000
WELL-060,2023-05,SCOOP,556.0000,1851.0000,341.0000,29.2000,5468.0000,5455.0000
WELL-060,2023-06,SCOOP,536.0000,1848.0000,175.0000,28.8000,6407.0000,2193.0000
WELL-060,2023-07,SCOOP,490.0000,1753.0000,284.0000,28.6000,6780.0000,4493.0000
WELL-060,2023-08,SCOOP,496.0000,1713.0000,237.0000,28.6000,7355.0000,3369.0000
WELL-060,2023-09,SCOOP,398.0000,1601.0000,185.0000,30.4000,7839.0000,5065.0000
WELL-060,2023-10,SCOOP,402.0000,1529.0000,142.0000,29.8000,6699.0000,2804.0000
WELL-060,2023-11,SCOOP,354.0000,1315.0000,172.0000,29.0000,5488.0000,4685.0000
WELL-060,2023-12,SCOOP,365.0000,1197.0000,236.0000,30.8000,6274.0000,5354.0000
WELL-061,2022-01,Merge,869.0000,2502.0000,364.0000,29.4000,5071.0000,3801.0000
WELL-061,2022-02,Merge,729.0000,2384.0000,268.0000,29.2000,5835.0000,5823.0000
WELL-061,2022-03,Merge,718.0000,2417.0000,451.0000,29.4000,5161.0000,5050.0000
WELL-061,2022-04,Merge,759.0000,1887.0000,267.0000,29.7000,7807.0000,4644.0000
WELL-061,2022-05,Merge,621.0000,1864.0000,241.0000,28.9000,5697.0000,2379.0000
WELL-061,2022-06,Merge,610.0000,1853.0000,411.0000,30.3000,7879.0000,5663.0000
WELL-061,2022-07,Merge,651.0000,1898.0000,375.0000,30.1000,7974.0000,2091.0000
WELL-061,2022-08,Merge,520.0000,1760.0000,334.0000,28.7000,6060.0000,5546.0000
WELL-061,2022-09,Merge,533.0000,1711.0000,281.0000,28.8000,6637.0000,2229.0000
WELL-061,2022-10,Merge,554.0000,1517.0000,362.0000,30.5000,5683.0000,5284.0000
WELL-061,2022-11,Merge,486.0000,1572.0000,281.0000,28.1000,5877.0000,2441.0000
WELL-061,2022-12,Merge,415.0000,1289.0000,193.0000,30.2000,6918.0000,3736.0000
WELL-061,2023-01,Merge,453.0000,1386.0000,143.0000,0.0000,5376.0000,3518.0000
WELL-061,2023-02,Merge,425.0000,1277.0000,174.0000,29.6000,5001.0000,5240.0000
WELL-061,2023-03,Merge,401.0000,1160.0000,185.0000,28.8000,6940.0000,3298.0000
WELL-061,2023-04,Merge,411.0000,1187.0000,233.0000,29.0000,5738.0000,3693.0000
WELL-061,2023-05,Merge,363.0000,1103.0000,199.0000,29.8000,6093.0000,5379.0000
WELL-061,2023-06,Merge,305.0000,1066.0000,192.0000,28.1000,5547.0000,2012.0000
WELL-061,2023-07,Merge,314.0000,1018.0000,113.0000,30.4000,5011.0000,5602.0000
WELL-061,2023-08,Merge,311.0000,882.0000,155.0000,30.8000,6328.0000,4947.0000
WELL-061,2023-09,Merge,280.0000,892.0000,128.0000,29.4000,5828.0000,3526.0000
WELL-061,2023-10,Merge,289.0000,896.0000,125.0000,29.1000,5541.0000,3766.0000
WELL-061,2023-11,Merge,247.0000,854.0000,89.0000,30.9000,7569.0000,5759.0000
WELL-061,2023-12,Merge,264.0000,817.0000,103.0000,30.7000,7477.0000,4605.0000
WELL-062,2022-01,SCOOP,973.0000,4858.0000,329.0000,30.8000,5237.0000,5317.0000
WELL-062,2022-02,SCOOP,803.0000,5125.0000,548.0000,29.3000,6186.0000,5273.0000
WELL-062,2022-03,SCOOP,790.0000,4532.0000,336.0000,30.6000,6260.0000,4857.0000
WELL-062,2022-04,SCOOP,706.0000,4031.0000,392.0000,29.6000,6215.0000,4910.0000
WELL-062,2022-05,SCOOP,723.0000,3892.0000,483.0000,30.9000,6791.0000,2222.0000
WELL-062,2022-06,SCOOP,631.0000,4301.0000,438.0000,28.3000,6069.0000,5415.0000
WELL-062,2022-07,SCOOP,641.0000,4158.0000,313.0000,29.2000,7919.0000,3675.0000
WELL-062,2022-08,SCOOP,569.0000,3406.0000,242.0000,28.5000,7963.0000,2411.0000
WELL-062,2022-09,SCOOP,638.0000,3643.0000,198.0000,30.7000,5985.0000,3715.0000
WELL-062,2022-10,SCOOP,539.0000,3270.0000,195.0000,28.1000,5317.0000,5932.0000
WELL-062,2022-11,SCOOP,576.0000,3202.0000,388.0000,29.8000,6036.0000,5567.0000
WELL-062,2022-12,SCOOP,558.0000,3125.0000,306.0000,28.8000,6857.0000,2486.0000
WELL-062,2023-01,SCOOP,529.0000,2683.0000,364.0000,29.0000,5570.0000,5111.0000
WELL-062,2023-02,SCOOP,422.0000,2895.0000,178.0000,29.1000,6788.0000,4849.0000
WELL-062,2023-03,SCOOP,451.0000,2666.0000,184.0000,28.4000,5990.0000,2375.0000
WELL-062,2023-04,SCOOP,418.0000,2249.0000,161.0000,30.8000,7845.0000,4818.0000
WELL-062,2023-05,SCOOP,382.0000,2490.0000,234.0000,29.7000,6508.0000,2505.0000
WELL-062,2023-06,SCOOP,361.0000,2333.0000,244.0000,30.6000,6211.0000,2867.0000
WELL-062,2023-07,SCOOP,392.0000,2138.0000,178.0000,30.5000,7580.0000,5979.0000
WELL-062,2023-08,SCOOP,345.0000,2115.0000,199.0000,28.0000,7536.0000,2592.0000
WELL-062,2023-09,SCOOP,296.0000,1980.0000,95.0000,29.6000,6136.0000,5101.0000
WELL-062,2023-10,SCOOP,276.0000,1795.0000,149.0000,28.7000,7258.0000,2534.0000
WELL-062,2023-11,SCOOP,284.0000,1763.0000,165.0000,30.5000,7627.0000,3481.0000
WELL-062,2023-12,SCOOP,271.0000,1671.0000,159.0000,29.1000,6883.0000,2816.0000
WELL-063,2022-01,Merge,686.0000,4724.0000,340.0000,28.1000,6889.0000,5980.0000
WELL-063,2022-02,Merge,636.0000,4415.0000,378.0000,0.0000,6137.0000,4987.0000
WELL-063,2022-03,Merge,646.0000,3857.0000,392.0000,0.0000,6335.0000,2896.0000
WELL-063,2022-04,Merge,614.0000,4263.0000,199.0000,28.2000,5921.0000,3563.0000
WELL-063,2022-05,Merge,520.0000,3783.0000,167.0000,29.2000,6991.0000,3981.0000
WELL-063,2022-06,Merge,488.0000,3544.0000,203.0000,28.4000,5281.0000,2953.0000
WELL-063,2022-07,Merge,531.0000,3455.0000,212.0000,28.4000,6138.0000,4957.0000
WELL-063,2022-08,Merge,420.0000,2949.0000,185.0000,29.0000,5911.0000,5252.0000
WELL-063,2022-09,Merge,471.0000,3080.0000,225.0000,35.0000,5135.0000,2540.0000
WELL-063,2022-10,Merge,419.0000,3124.0000,179.0000,29.3000,7088.0000,2360.0000
WELL-063,2022-11,Merge,428.0000,2585.0000,210.0000,28.4000,6935.0000,4184.0000
WELL-063,2022-12,Merge,392.0000,2564.0000,222.0000,30.9000,5774.0000,5961.0000
WELL-063,2023-01,Merge,365.0000,2624.0000,157.0000,30.5000,5946.0000,4540.0000
WELL-063,2023-02,Merge,350.0000,2454.0000,200.0000,29.2000,7620.0000,2535.0000
WELL-063,2023-03,Merge,303.0000,2298.0000,184.0000,28.5000,7792.0000,2412.0000
WELL-063,2023-04,Merge,340.0000,2072.0000,181.0000,29.1000,5275.0000,5153.0000
WELL-063,2023-05,Merge,301.0000,1985.0000,115.0000,29.0000,6785.0000,5428.0000
WELL-063,2023-06,Merge,307.0000,1753.0000,105.0000,28.6000,5253.0000,4677.0000
WELL-063,2023-07,Merge,285.0000,1698.0000,126.0000,29.3000,7521.0000,2294.0000
WELL-063,2023-08,Merge,237.0000,1717.0000,77.0000,30.0000,6078.0000,3029.0000
WELL-063,2023-09,Merge,260.0000,1648.0000,96.0000,28.6000,5351.0000,4264.0000
WELL-063,2023-10,Merge,227.0000,1629.0000,142.0000,30.8000,5458.0000,5743.0000
WELL-063,2023-11,Merge,222.0000,1433.0000,120.0000,29.9000,7046.0000,3119.0000
WELL-063,2023-12,Merge,202.0000,1482.0000,132.0000,29.2000,6521.0000,3594.0000
WELL-064,2022-01,STACK,911.0000,5219.0000,616.0000,28.2000,6273.0000,2388.0000
WELL-064,2022-02,STACK,802.0000,5357.0000,448.0000,28.4000,5742.0000,2985.0000
WELL-064,2022-03,STACK,845.0000,4450.0000,509.0000,29.3000,6107.0000,3138.0000
WELL-064,2022-04,STACK,689.0000,4581.0000,400.0000,29.9000,7006.0000,2774.0000
WELL-064,2022-05,STACK,633.0000,4271.0000,202.0000,30.5000,7116.0000,2313.0000
WELL-064,2022-06,STACK,672.0000,4365.0000,400.0000,29.2000,7229.0000,5845.0000
WELL-064,2022-07,STACK,625.0000,4159.0000,237.0000,29.4000,5538.0000,2281.0000
WELL-064,2022-08,STACK,599.0000,4017.0000,183.0000,30.2000,7321.0000,5834.0000
WELL-064,2022-09,STACK,579.0000,3775.0000,174.0000,30.8000,6759.0000,4845.0000
WELL-064,2022-10,STACK,492.0000,3098.0000,322.0000,30.1000,7039.0000,3267.0000
WELL-064,2022-11,STACK,536.0000,3397.0000,161.0000,29.3000,5417.0000,2587.0000
WELL-064,2022-12,STACK,473.0000,3189.0000,297.0000,28.4000,5742.0000,3049.0000
WELL-064,2023-01,STACK,493.0000,2666.0000,280.0000,28.6000,6592.0000,2732.0000
WELL-064,2023-02,STACK,456.0000,2566.0000,162.0000,28.2000,7223.0000,4277.0000
WELL-064,2023-03,STACK,400.0000,2496.0000,265.0000,28.9000,6530.0000,2143.0000
WELL-064,2023-04,STACK,381.0000,2475.0000,260.0000,28.2000,5063.0000,2091.0000
WELL-064,2023-05,STACK,355.0000,2417.0000,186.0000,28.6000,6488.0000,2148.0000
WELL-064,2023-06,STACK,340.0000,2176.0000,129.0000,29.2000,6235.0000,3893.0000
WELL-064,2023-07,STACK,366.0000,2058.0000,225.0000,28.3000,7637.0000,4821.0000
WELL-064,2023-08,STACK,311.0000,1961.0000,131.0000,30.9000,5827.0000,2126.0000
WELL-064,2023-09,STACK,294.0000,1852.0000,173.0000,29.3000,6481.0000,5657.0000
WELL-064,2023-10,STACK,279.0000,1799.0000,99.0000,28.1000,7050.0000,4705.0000
WELL-064,2023-11,STACK,256.0000,1631.0000,151.0000,29.0000,7385.0000,5661.0000
WELL-064,2023-12,STACK,264.0000,1692.0000,166.0000,28.8000,5642.0000,5171.0000
WELL-065,2022-01,SCOOP,1160.0000,2860.0000,810.0000,30.1000,6859.0000,2200.0000
WELL-065,2022-02,SCOOP,999.0000,2602.0000,682.0000,0.0000,7085.0000,5485.0000
WELL-065,2022-03,SCOOP,952.0000,2641.0000,304.0000,28.4000,5112.0000,4629.0000
WELL-065,2022-04,SCOOP,905.0000,2395.0000,397.0000,30.5000,5846.0000,3548.0000
WELL-065,2022-05,SCOOP,877.0000,2230.0000,308.0000,30.6000,6671.0000,2877.0000
WELL-065,2022-06,SCOOP,804.0000,2187.0000,273.0000,30.7000,6107.0000,2299.0000
WELL-065,2022-07,SCOOP,854.0000,2045.0000,412.0000,28.3000,7921.0000,5592.0000
WELL-065,2022-08,SCOOP,745.0000,2197.0000,261.0000,29.3000,7475.0000,4513.0000
WELL-065,2022-09,SCOOP,782.0000,1815.0000,496.0000,28.1000,7778.0000,2438.0000
WELL-065,2022-10,SCOOP,694.0000,1761.0000,332.0000,28.3000,7400.0000,5507.0000
WELL-065,2022-11,SCOOP,642.0000,1634.0000,195.0000,29.6000,6919.0000,5920.0000
WELL-065,2022-12,SCOOP,655.0000,1555.0000,456.0000,30.9000,5784.0000,3963.0000
WELL-065,2023-01,SCOOP,558.0000,1572.0000,387.0000,29.1000,7015.0000,5425.0000
WELL-065,2023-02,SCOOP,599.0000,1537.0000,216.0000,30.0000,7471.0000,5928.0000
WELL-065,2023-03,SCOOP,524.0000,1543.0000,163.0000,30.2000,6380.0000,2708.0000
WELL-065,2023-04,SCOOP,470.0000,1344.0000,200.0000,30.9000,5709.0000,5520.0000
WELL-065,2023-05,SCOOP,531.0000,1194.0000,160.0000,28.9000,7191.0000,5556.0000
WELL-065,2023-06,SCOOP,454.0000,1302.0000,263.0000,30.5000,6071.0000,2096.0000
WELL-065,2023-07,SCOOP,409.0000,1263.0000,123.0000,29.4000,7872.0000,2267.0000
WELL-065,2023-08,SCOOP,400.0000,1095.0000,250.0000,30.2000,6768.0000,4293.0000
WELL-065,2023-09,SCOOP,368.0000,1107.0000,217.0000,30.2000,5950.0000,2235.0000
WELL-065,2023-10,SCOOP,372.0000,1020.0000,212.0000,28.5000,5805.0000,2164.0000
WELL-065,2023-11,SCOOP,335.0000,1013.0000,228.0000,30.4000,6618.0000,2451.0000
WELL-065,2023-12,SCOOP,324.0000,955.0000,110.0000,30.5000,6685.0000,2712.0000
WELL-066,2022-01,Merge,925.0000,5347.0000,420.0000,30.3000,5820.0000,5443.0000
WELL-066,2022-02,Merge,791.0000,4699.0000,364.0000,30.9000,5862.0000,2457.0000
WELL-066,2022-03,Merge,860.0000,4303.0000,392.0000,29.0000,7505.0000,5000.0000
WELL-066,2022-04,Merge,793.0000,4130.0000,438.0000,28.4000,5553.0000,3912.0000
WELL-066,2022-05,Merge,671.0000,4255.0000,352.0000,30.9000,6907.0000,4628.0000
WELL-066,2022-06,Merge,729.0000,4096.0000,486.0000,28.1000,6365.0000,2015.0000
WELL-066,2022-07,Merge,698.0000,3439.0000,295.0000,30.5000,6417.0000,4509.0000
WELL-066,2022-08,Merge,633.0000,3741.0000,269.0000,28.9000,6711.0000,4860.0000
WELL-066,2022-09,Merge,628.0000,3445.0000,232.0000,30.9000,7789.0000,4270.0000
WELL-066,2022-10,Merge,565.0000,3502.0000,393.0000,29.2000,7948.0000,4553.0000
WELL-066,2022-11,Merge,578.0000,3085.0000,242.0000,28.9000,7727.0000,5572.0000
WELL-066,2022-12,Merge,554.0000,2909.0000,275.0000,28.0000,5134.0000,4773.0000
WELL-066,2023-01,Merge,456.0000,2909.0000,254.0000,30.7000,7923.0000,4274.0000
WELL-066,2023-02,Merge,456.0000,2752.0000,277.0000,30.5000,6128.0000,5758.0000
WELL-066,2023-03,Merge,461.0000,2676.0000,306.0000,30.9000,5037.0000,5962.0000
WELL-066,2023-04,Merge,391.0000,2572.0000,132.0000,30.1000,7605.0000,2927.0000
WELL-066,2023-05,Merge,402.0000,2239.0000,274.0000,29.6000,5915.0000,3981.0000
WELL-066,2023-06,Merge,343.0000,1968.0000,110.0000,30.8000,7946.0000,5947.0000
WELL-066,2023-07,Merge,330.0000,2061.0000,229.0000,30.7000,5306.0000,5141.0000
WELL-066,2023-08,Merge,337.0000,1891.0000,202.0000,28.4000,6830.0000,2755.0000
WELL-066,2023-09,Merge,325.0000,1648.0000,98.0000,29.4000,5059.0000,3308.0000
WELL-066,2023-10,Merge,291.0000,1878.0000,199.0000,29.6000,6501.0000,3165.0000
WELL-066,2023-11,Merge,319.0000,1641.0000,208.0000,29.0000,5437.0000,5041.0000
WELL-066,2023-12,Merge,301.0000,1440.0000,150.0000,29.6000,7463.0000,5989.0000
WELL-067,2022-01,Merge,973.0000,3210.0000,348.0000,30.1000,7380.0000,2221.0000
WELL-067,2022-02,Merge,934.0000,2922.0000,373.0000,28.6000,6117.0000,3642.0000
WELL-067,2022-03,Merge,960.0000,3263.0000,599.0000,28.4000,6358.0000,2146.0000
WELL-067,2022-04,Merge,784.0000,3005.0000,496.0000,28.9000,7976.0000,5835.0000
WELL-067,2022-05,Merge,842.0000,2567.0000,472.0000,28.6000,7363.0000,5710.0000
WELL-067,2022-06,Merge,800.0000,2812.0000,352.0000,28.6000,7446.0000,2905.0000
WELL-067,2022-07,Merge,762.0000,2454.0000,328.0000,35.0000,7496.0000,4891.0000
WELL-067,2022-08,Merge,623.0000,2256.0000,333.0000,30.8000,5045.0000,4064.0000
WELL-067,2022-09,Merge,636.0000,2133.0000,415.0000,29.6000,5300.0000,2585.0000
WELL-067,2022-10,Merge,633.0000,2163.0000,307.0000,29.4000,7539.0000,2832.0000
WELL-067,2022-11,Merge,571.0000,2179.0000,261.0000,29.2000,7932.0000,3041.0000
WELL-067,2022-12,Merge,613.0000,2072.0000,204.0000,29.0000,6595.0000,5686.0000
WELL-067,2023-01,Merge,580.0000,1894.0000,206.0000,28.6000,7442.0000,3287.0000
WELL-067,2023-02,Merge,524.0000,1822.0000,302.0000,29.3000,5016.0000,4044.0000
WELL-067,2023-03,Merge,483.0000,1728.0000,145.0000,28.2000,7195.0000,4235.0000
WELL-067,2023-04,Merge,491.0000,1665.0000,209.0000,0.0000,7496.0000,4327.0000
WELL-067,2023-05,Merge,427.0000,1484.0000,196.0000,28.1000,6342.0000,5325.0000
WELL-067,2023-06,Merge,372.0000,1311.0000,178.0000,29.1000,6032.0000,2409.0000
WELL-067,2023-07,Merge,420.0000,1226.0000,146.0000,29.2000,5590.0000,2096.0000
WELL-067,2023-08,Merge,337.0000,1285.0000,149.0000,30.1000,6662.0000,4637.0000
WELL-067,2023-09,Merge,366.0000,1176.0000,231.0000,30.9000,7202.0000,5265.0000
WELL-067,2023-10,Merge,324.0000,1253.0000,162.0000,30.7000,6241.0000,3934.0000
WELL-067,2023-11,Merge,294.0000,1128.0000,201.0000,28.1000,7775.0000,2398.0000
WELL-067,2023-12,Merge,293.0000,1046.0000,175.0000,28.7000,6627.0000,5939.0000
WELL-068,2022-01,Merge,739.0000,4387.0000,224.0000,28.6000,5702.0000,4588.0000
WELL-068,2022-02,Merge,823.0000,4185.0000,478.0000,28.5000,7980.0000,5321.0000
WELL-068,2022-03,Merge,787.0000,3735.0000,500.0000,28.7000,7022.0000,3299.0000
WELL-068,2022-04,Merge,675.0000,3801.0000,264.0000,30.3000,7568.0000,4996.0000
WELL-068,2022-05,Merge,694.0000,3297.0000,374.0000,28.4000,6230.0000,3912.0000
WELL-068,2022-06,Merge,662.0000,3164.0000,266.0000,35.0000,7972.0000,3860.0000
WELL-068,2022-07,Merge,612.0000,2747.0000,277.0000,29.8000,5995.0000,2775.0000
WELL-068,2022-08,Merge,559.0000,3038.0000,285.0000,31.0000,6670.0000,4291.0000
WELL-068,2022-09,Merge,563.0000,2819.0000,222.0000,29.6000,7248.0000,2473.0000
WELL-068,2022-10,Merge,513.0000,2410.0000,263.0000,28.5000,7465.0000,3312.0000
WELL-068,2022-11,Merge,467.0000,2559.0000,164.0000,29.9000,6258.0000,5683.0000
WELL-068,2022-12,Merge,498.0000,2265.0000,225.0000,29.2000,6923.0000,5520.0000
WELL-068,2023-01,Merge,397.0000,2389.0000,178.0000,30.9000,7421.0000,4001.0000
WELL-068,2023-02,Merge,393.0000,2167.0000,248.0000,28.5000,6621.0000,5519.0000
WELL-068,2023-03,Merge,419.0000,2017.0000,262.0000,28.7000,5120.0000,5521.0000
WELL-068,2023-04,Merge,406.0000,1972.0000,153.0000,30.0000,7828.0000,4499.0000
WELL-068,2023-05,Merge,384.0000,1892.0000,208.0000,29.6000,6629.0000,3417.0000
WELL-068,2023-06,Merge,342.0000,1704.0000,195.0000,30.2000,6022.0000,2245.0000
WELL-068,2023-07,Merge,304.0000,1667.0000,167.0000,28.4000,5478.0000,4893.0000
WELL-068,2023-08,Merge,331.0000,1464.0000,113.0000,29.0000,5749.0000,5662.0000
WELL-068,2023-09,Merge,315.0000,1503.0000,194.0000,29.3000,5246.0000,3576.0000
WELL-068,2023-10,Merge,263.0000,1349.0000,181.0000,29.0000,5301.0000,5184.0000
WELL-068,2023-11,Merge,242.0000,1362.0000,149.0000,28.4000,5333.0000,5670.0000
WELL-068,2023-12,Merge,244.0000,1339.0000,170.0000,31.0000,6698.0000,4205.0000
WELL-069,2022-01,STACK,1233.0000,3721.0000,380.0000,30.4000,7186.0000,2539.0000
WELL-069,2022-02,STACK,1192.0000,4003.0000,654.0000,28.8000,5741.0000,2493.0000
WELL-069,2022-03,STACK,1258.0000,3235.0000,497.0000,30.0000,5217.0000,5981.0000
WELL-069,2022-04,STACK,1088.0000,3357.0000,488.0000,30.6000,5299.0000,3140.0000
WELL-069,2022-05,STACK,993.0000,3001.0000,450.0000,28.6000,6425.0000,3924.0000
WELL-069,2022-06,STACK,934.0000,2899.0000,301.0000,29.6000,7140.0000,4129.0000
WELL-069,2022-07,STACK,1052.0000,2756.0000,392.0000,30.8000,7940.0000,5091.0000
WELL-069,2022-08,STACK,965.0000,2871.0000,656.0000,29.8000,7143.0000,4092.0000
WELL-069,2022-09,STACK,901.0000,2882.0000,577.0000,28.5000,7485.0000,5569.0000
WELL-069,2022-10,STACK,829.0000,2679.0000,577.0000,30.2000,7561.0000,2580.0000
WELL-069,2022-11,STACK,843.0000,2273.0000,381.0000,29.1000,7296.0000,2790.0000
WELL-069,2022-12,STACK,724.0000,2445.0000,278.0000,29.1000,7753.0000,5189.0000
WELL-069,2023-01,STACK,681.0000,2097.0000,275.0000,28.7000,6839.0000,2693.0000
WELL-069,2023-02,STACK,631.0000,2034.0000,384.0000,30.7000,5041.0000,4827.0000
WELL-069,2023-03,STACK,590.0000,1825.0000,393.0000,28.8000,6081.0000,2761.0000
WELL-069,2023-04,STACK,559.0000,1854.0000,238.0000,29.8000,6767.0000,5310.0000
WELL-069,2023-05,STACK,559.0000,1717.0000,196.0000,30.8000,7438.0000,5992.0000
WELL-069,2023-06,STACK,570.0000,1721.0000,293.0000,29.0000,7239.0000,4251.0000
WELL-069,2023-07,STACK,567.0000,1610.0000,372.0000,30.3000,7997.0000,3148.0000
WELL-069,2023-08,STACK,496.0000,1547.0000,307.0000,30.3000,6575.0000,3537.0000
WELL-069,2023-09,STACK,506.0000,1345.0000,202.0000,28.6000,5473.0000,3246.0000
WELL-069,2023-10,STACK,402.0000,1294.0000,151.0000,29.2000,6154.0000,5688.0000
WELL-069,2023-11,STACK,424.0000,1405.0000,244.0000,29.4000,5617.0000,5133.0000
WELL-069,2023-12,STACK,427.0000,1282.0000,216.0000,29.5000,7471.0000,4599.0000
WELL-070,2022-01,STACK,1262.0000,5116.0000,491.0000,28.3000,5272.0000,5540.0000
WELL-070,2022-02,STACK,1285.0000,4711.0000,816.0000,30.7000,7061.0000,3599.0000
WELL-070,2022-03,STACK,1311.0000,4329.0000,911.0000,30.0000,7876.0000,4951.0000
WELL-070,2022-04,STACK,1249.0000,4125.0000,435.0000,30.0000,5709.0000,4930.0000
WELL-070,2022-05,STACK,1012.0000,4327.0000,665.0000,29.0000,7272.0000,4295.0000
WELL-070,2022-06,STACK,1037.0000,3993.0000,663.0000,29.7000,5333.0000,2687.0000
WELL-070,2022-07,STACK,927.0000,4050.0000,401.0000,29.8000,6672.0000,3224.0000
WELL-070,2022-08,STACK,870.0000,3528.0000,502.0000,30.5000,6575.0000,2295.0000
WELL-070,2022-09,STACK,847.0000,3181.0000,430.0000,29.9000,6941.0000,5097.0000
WELL-070,2022-10,STACK,765.0000,3218.0000,255.0000,30.2000,5956.0000,3926.0000
WELL-070,2022-11,STACK,816.0000,3059.0000,438.0000,29.4000,5771.0000,5921.0000
WELL-070,2022-12,STACK,814.0000,2931.0000,543.0000,28.8000,6603.0000,4795.0000
WELL-070,2023-01,STACK,760.0000,2637.0000,404.0000,28.7000,7758.0000,5599.0000
WELL-070,2023-02,STACK,698.0000,2692.0000,476.0000,28.4000,7674.0000,2584.0000
WELL-070,2023-03,STACK,649.0000,2583.0000,275.0000,30.3000,5633.0000,3712.0000
WELL-070,2023-04,STACK,623.0000,2166.0000,368.0000,29.0000,5310.0000,4827.0000
WELL-070,2023-05,STACK,595.0000,2399.0000,308.0000,29.5000,7649.0000,3193.0000
WELL-070,2023-06,STACK,587.0000,2275.0000,252.0000,28.8000,6912.0000,5628.0000
WELL-070,2023-07,STACK,506.0000,2112.0000,336.0000,28.8000,5767.0000,3618.0000
WELL-070,2023-08,STACK,463.0000,1781.0000,316.0000,28.1000,5442.0000,5858.0000
WELL-070,2023-09,STACK,497.0000,1877.0000,169.0000,28.3000,5097.0000,5721.0000
WELL-070,2023-10,STACK,408.0000,1724.0000,232.0000,30.0000,7179.0000,2857.0000
WELL-070,2023-11,STACK,426.0000,1714.0000,155.0000,30.5000,5431.0000,5078.0000
WELL-070,2023-12,STACK,400.0000,1591.0000,268.0000,30.7000,6431.0000,4019.0000
WELL-071,2022-01,Merge,807.0000,3606.0000,556.0000,28.9000,6674.0000,4038.0000
WELL-071,2022-02,Merge,724.0000,3477.0000,481.0000,29.0000,5424.0000,2560.0000
WELL-071,2022-03,Merge,698.0000,3577.0000,375.0000,28.4000,6323.0000,5267.0000
WELL-071,2022-04,Merge,602.0000,3057.0000,229.0000,30.5000,7124.0000,5125.0000
WELL-071,2022-05,Merge,576.0000,2959.0000,180.0000,29.6000,7666.0000,4656.0000
WELL-071,2022-06,Merge,608.0000,3120.0000,188.0000,28.2000,5192.0000,2346.0000
WELL-071,2022-07,Merge,619.0000,2596.0000,265.0000,30.8000,7478.0000,3914.0000
WELL-071,2022-08,Merge,569.0000,2501.0000,245.0000,30.9000,7426.0000,5325.0000
WELL-071,2022-09,Merge,479.0000,2410.0000,190.0000,30.7000,6386.0000,3553.0000
WELL-071,2022-10,Merge,476.0000,2198.0000,202.0000,30.0000,7851.0000,3240.0000
WELL-071,2022-11,Merge,480.0000,2047.0000,151.0000,35.0000,6743.0000,3552.0000
WELL-071,2022-12,Merge,439.0000,2039.0000,220.0000,30.0000,6771.0000,2366.0000
WELL-071,2023-01,Merge,413.0000,2121.0000,263.0000,30.4000,6656.0000,4868.0000
WELL-071,2023-02,Merge,359.0000,1891.0000,113.0000,28.4000,5026.0000,3167.0000
WELL-071,2023-03,Merge,347.0000,1845.0000,188.0000,30.7000,7980.0000,4430.0000
WELL-071,2023-04,Merge,392.0000,1898.0000,249.0000,30.5000,7242.0000,2433.0000
WELL-071,2023-05,Merge,367.0000,1489.0000,153.0000,30.4000,6541.0000,4753.0000
WELL-071,2023-06,Merge,319.0000,1715.0000,181.0000,28.2000,5575.0000,3163.0000
WELL-071,2023-07,Merge,297.0000,1365.0000,200.0000,29.5000,5338.0000,3565.0000
WELL-071,2023-08,Merge,289.0000,1379.0000,158.0000,30.1000,7514.0000,5603.0000
WELL-071,2023-09,Merge,276.0000,1373.0000,179.0000,29.9000,7915.0000,4671.0000
WELL-071,2023-10,Merge,266.0000,1309.0000,131.0000,30.5000,7183.0000,3639.0000
WELL-071,2023-11,Merge,267.0000,1314.0000,145.0000,29.5000,6852.0000,4036.0000
WELL-071,2023-12,Merge,237.0000,1162.0000,85.0000,29.3000,6921.0000,5924.0000
WELL-072,2022-01,STACK,970.0000,2402.0000,585.0000,28.3000,5672.0000,3291.0000
WELL-072,2022-02,STACK,1028.0000,2414.0000,583.0000,28.9000,5184.0000,5836.0000
WELL-072,2022-03,STACK,969.0000,2075.0000,675.0000,29.7000,7811.0000,3061.0000
WELL-072,2022-04,STACK,933.0000,2047.0000,469.0000,30.8000,7746.0000,4389.0000
WELL-072,2022-05,STACK,874.0000,2059.0000,277.0000,29.1000,6001.0000,3287.0000
WELL-072,2022-06,STACK,734.0000,2007.0000,327.0000,29.9000,5924.0000,4291.0000
WELL-072,2022-07,STACK,735.0000,1661.0000,473.0000,29.6000,7070.0000,2575.0000
WELL-072,2022-08,STACK,680.0000,1616.0000,412.0000,28.6000,6846.0000,2511.0000
WELL-072,2022-09,STACK,650.0000,1739.0000,290.0000,29.1000,5136.0000,3029.0000
WELL-072,2022-10,STACK,662.0000,1589.0000,421.0000,30.2000,5436.0000,3159.0000
WELL-072,2022-11,STACK,598.0000,1327.0000,401.0000,30.7000,5905.0000,5587.0000
WELL-072,2022-12,STACK,605.0000,1470.0000,388.0000,28.7000,7671.0000,5745.0000
WELL-072,2023-01,STACK,572.0000,1263.0000,256.0000,30.4000,6486.0000,2438.0000
WELL-072,2023-02,STACK,505.0000,1125.0000,186.0000,29.8000,7261.0000,2010.0000
WELL-072,2023-03,STACK,517.0000,1121.0000,199.0000,30.4000,5474.0000,5364.0000
